genes	logFC.A	FDR.A	groups	coarse_groups	rank_from_biggest_increase	rank_from_biggest_decrease	gene_names	uniprot_acc	broad_gene_name	uniprot_gene_name	fungidb_gene_name	blast2go_annotation	is_tf	is_kinases	is_virulence_gene	order_peaktime	scer_orthologs	scer_ortholog_descriptions
CNAG_06265	0.427976839634127	0.0208982299911566	AMB up only	AMB only	183	445	NA	NA	high-affinity nicotinic acid transporter	High-affinity nicotinic acid transporter	high-affinity nicotinic acid transporter	YFZ4_SCHPO|Uncharacterized transporter C1039.04 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC1039.04 PE=3 SV=1	NA	NA	NA	NA	NA	NA
CNAG_02796	0.42834515323572	0.0208983140551965	AMB up only	AMB only	182	446	NA	NA	3-deoxy-7-phosphoheptulonate synthase	Phospho-2-dehydro-3-deoxyheptonate aldolase (EC 2.5.1.54)	3-deoxy-7-phosphoheptulonate synthase	AROF_NEUCR|Phospho-2-dehydro-3-deoxyheptonate aldolase OS=Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987) OX=367110 GN=aro-8 PE=1 SV=2	NA	NA	NA	NA	NA	NA
CNAG_04784	0.43150441039208	0.0404765854110407	AMB up only	AMB only	181	447	NA	NA	monosaccharide transporter	Monosaccharide transporter	Monosaccharide transporter	HXT1_YEAST|Low-affinity glucose transporter HXT1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=HXT1 PE=1 SV=1	NA	NA	NA	NA	NA	NA
CNAG_01494	0.43836658436462	0.0403871004756145	AMB up only	AMB only	180	448	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein, hypothetical protein, variant	NA	NA	NA	NA	NA	NA	NA
CNAG_06814	0.440322487917992	0.027789240465415	AMB up only	AMB only	179	449	SXI1ALPHA	NA	hypothetical protein	Uncharacterized protein	Alpha cell-type homeodomain transcription factor	NA	TRUE	NA	NA	NA	NA	NA
CNAG_08019	0.443137658738732	0.0167718408322234	AMB up only	AMB only	178	450	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	NA	NA	NA	NA	NA	NA
CNAG_03467	0.446836211920128	0.0220204507169368	AMB up only	AMB only	177	451	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	NA	NA	NA	NA	NA	NA
CNAG_01611	0.453064391527176	0.021614315580105	AMB up only	AMB only	176	452	LIV8	NA	hypothetical protein	Uncharacterized protein	infection related protein of unknown function	NA	NA	NA	NA	NA	NA	NA
CNAG_03294	0.453325042385533	0.0212374641309414	AMB up only	AMB only	175	453	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	NA	NA	NA	NA	NA	NA
CNAG_01736	0.464081144062554	0.0107832729410327	AMB up only	AMB only	174	454	NA	NA	DASH complex subunit DAD4	DASH complex subunit DAD4	DASH complex subunit dad4	NA	NA	NA	NA	NA	DAD4	DASH complex subunit DAD4 (DUO1 and DAM1-interacting protein 4) (Helper of ASK1 protein 2) (Outer kinetochore protein DAD4)
CNAG_02447	0.466610182582524	0.0075131302875613	AMB up only	AMB only	173	455	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	NA	NA	NA	1081	NA	NA
CNAG_07772	0.46854798902332	0.0488853597409726	AMB up only	AMB only	172	456	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	NA	NA	NA	NA	NA	NA
CNAG_00526	0.469080076342856	0.0413916467200179	AMB up only	AMB only	171	457	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	NA	NA	NA	NA	NA	NA
CNAG_07798	0.472567252944005	0.0218527754647301	AMB up only	AMB only	170	458	NA	NA	amidohydrolase 3	Amidohydrolase 3	amidohydrolase 3	LAF3_ARATH|Protein LONG AFTER FAR-RED 3 OS=Arabidopsis thaliana OX=3702 GN=LAF3 PE=2 SV=1	NA	NA	NA	NA	NA	NA
CNAG_04978	0.477138074275495	0.00570044485199177	AMB up only	AMB only	169	459	NA	NA	phytanoyl-CoA dioxygenase family protein	Phytanoyl-CoA dioxygenase	phytanoyl-CoA dioxygenase	NA	NA	NA	NA	NA	NA	NA
CNAG_05866	0.492615674740453	0.00244359536957952	AMB up only	AMB only	168	460	PRM1	NA	plasma membrane fusion protein PRM1	Plasma membrane fusion protein PRM1	plasma membrane fusion protein PRM1	PRM1_CRYNB|Plasma membrane fusion protein PRM1 OS=Cryptococcus neoformans var. neoformans serotype D (strain B-3501A) OX=283643 GN=PRM1 PE=3 SV=1	NA	NA	NA	NA	PRM1	Plasma membrane fusion protein PRM1 (Pheromone-regulated membrane protein 1)
CNAG_03432	0.493082562155271	0.032838766556514	AMB up only	AMB only	167	461	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CNAG_06250	0.498910738772308	0.0158676283087461	AMB up only	AMB only	166	462	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	NA	NA	NA	NA	NA	NA
CNAG_03920	0.502451022414663	0.00963860857180843	AMB up only	AMB only	165	463	IDP1	NA	isocitrate dehydrogenase, NADP-dependent	Isocitrate dehydrogenase [NADP] (EC 1.1.1.42)	isocitrate dehydrogenase, NADP-dependent	IDHP_ASPNG|Isocitrate dehydrogenase	NA	NA	NA	NA	IDP1; IDP2; IDP3	Isocitrate dehydrogenase [NADP], mitochondrial (IDH) (EC 1.1.1.42) (IDP) (NADP(+)-specific ICDH) (Oxalosuccinate decarboxylase); Isocitrate dehydrogenase [NADP] cytoplasmic (IDH) (EC 1.1.1.42) (IDP) (NADP(+)-specific ICDH) (Oxalosuccinate decarboxylase); Isocitrate dehydrogenase [NADP] (IDH) (EC 1.1.1.42) (IDP) (NADP(+)-specific ICDH) (Oxalosuccinate decarboxylase)
CNAG_07575	0.504920143809173	0.0435485785767947	AMB up only	AMB only	164	464	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein, hypothetical protein, variant	NA	NA	NA	NA	NA	NA	NA
CNAG_00376	0.50740733354034	0.0150817403798683	AMB up only	AMB only	163	465	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	NA	NA	NA	NA	NA	NA
CNAG_06956	0.507697742948382	0.0408863601105439	AMB up only	AMB only	162	466	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	NA	NA	NA	NA	NA	NA
CNAG_07009	0.509151430590542	0.00551951311998951	AMB up only	AMB only	161	467	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein, hypothetical protein, variant 1, hypothetical protein, variant 2, hypothetical protein, variant 3	NA	NA	NA	NA	NA	NA	NA
CNAG_06331	0.510890593622911	0.0135230669689824	AMB up only	AMB only	160	468	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	NA	NA	NA	NA	NA	NA
CNAG_06786	0.511424362169117	0.00883828593086343	AMB up only	AMB only	159	469	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	NA	NA	NA	NA	NA	NA
CNAG_05459	0.513039365031139	0.00621544426807506	AMB up only	AMB only	158	470	NA	NA	Pi-transporter A-1	Pi-transporter A-1	pi-transporter A-1	PHT12_ORYSJ|Inorganic phosphate transporter 1-2 OS=Oryza sativa subsp. japonica OX=39947 GN=PTH1-2 PE=2 SV=1	NA	NA	NA	NA	PHO84	Inorganic phosphate transporter PHO84
CNAG_01078	0.513775731139341	0.0237581629425688	AMB up only	AMB only	157	471	NA	NA	aldehyde dehydrogenase (NAD )	Aldehyde dehydrogenase (NAD )	aldehyde dehydrogenase (NAD)	ALDH_EMENI|Aldehyde dehydrogenase OS=Emericella nidulans (strain FGSC A4 / ATCC 38163 / CBS 112.46 / NRRL 194 / M139) OX=227321 GN=aldA PE=3 SV=2	NA	NA	NA	156	ALD2; ALD3; ALD4; ALD5	Aldehyde dehydrogenase [NAD(P)+] 1 (EC 1.2.1.3); Aldehyde dehydrogenase [NAD(P)+] 2 (EC 1.2.1.3); Potassium-activated aldehyde dehydrogenase, mitochondrial (EC 1.2.1.5) (K(+)-activated acetaldehyde dehydrogenase) (K(+)-ACDH); Aldehyde dehydrogenase 5, mitochondrial (EC 1.2.1.5)
CNAG_07313	0.52246482066573	0.046424498328913	AMB up only	AMB only	156	472	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	NA	NA	NA	861	NA	NA
CNAG_04417	0.524056781056252	0.0331154074368869	AMB up only	AMB only	155	473	NA	NA	alpha-ketoglutarate-dependent 2,4-dichlorophenoxyacetate dioxygenase	Alpha-ketoglutarate-dependent 2,4-dichlorophenoxyacetate dioxygenase	alpha-ketoglutarate-dependent 2,4- dichlorophenoxyacetate dioxygenase	TFDA_BURSR|Alpha-ketoglutarate-dependent 2,4-dichlorophenoxyacetate dioxygenase OS=Burkholderia sp. (strain RASC) OX=69003 GN=tfdA PE=3 SV=1	NA	NA	NA	NA	NA	NA
CNAG_06092	0.526344294028263	0.00317348427785133	AMB up only	AMB only	154	474	CLN1	NA	cyclin	Cyclin	cyclin	CG11_CANAL|G1/S-specific cyclin CCN1 OS=Candida albicans (strain SC5314 / ATCC MYA-2876) OX=237561 GN=CCN1 PE=1 SV=2	NA	NA	NA	NA	NA	NA
CNAG_02820	0.526898797593466	0.010456077160512	AMB up only	AMB only	153	475	NA	NA	serine/threonine protein kinase	Serine/threonine protein kinase	serine/threonine protein kinase	STK11_XENLA|Serine/threonine-protein kinase stk11 OS=Xenopus laevis OX=8355 GN=stk11 PE=1 SV=1	NA	TRUE	NA	NA	NA	NA
CNAG_07972	0.532835716084218	0.0280987931320164	AMB up only	AMB only	152	476	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	NA	NA	NA	NA	NA	NA
CNAG_02719	0.533269432107128	0.0188378287855683	AMB up only	AMB only	151	477	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	NA	NA	NA	NA	NA	NA
CNAG_05813	0.534310514929429	0.00333374761769913	AMB up only	AMB only	150	478	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	NA	NA	NA	NA	NA	NA
CNAG_02215	0.534996048907842	0.0221653363531674	AMB up only	AMB only	149	479	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CNAG_02387	0.535607443802343	0.0438700428873528	AMB up only	AMB only	148	480	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein, hypothetical protein, variant	VOSA_EMENI|Spore development regulator vosA OS=Emericella nidulans (strain FGSC A4 / ATCC 38163 / CBS 112.46 / NRRL 194 / M139) OX=227321 GN=vosA PE=1 SV=2	NA	NA	NA	135	NA	NA
CNAG_04526	0.539105218926743	0.0302679325077777	AMB up only	AMB only	147	481	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	NA	NA	NA	NA	NA	NA
CNAG_02465	0.541406298291901	0.00459730526071778	AMB up only	AMB only	146	482	NA	NA	allantoate permease	Allantoate permease	allantoate permease	YC7A_SCHPO|Uncharacterized transporter C417.10 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPCC417.10 PE=3 SV=1	NA	NA	NA	NA	NA	NA
CNAG_01384	0.541841925964119	0.0411421025366223	AMB up only	AMB only	145	483	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	YIZG_SCHPO|Uncharacterized transporter C1002.16c OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC1002.16c PE=3 SV=1	NA	NA	NA	NA	TNA1	High-affinity nicotinic acid transporter (Nicotinic acid permease)
CNAG_06875	0.542017817122563	0.00420641748416925	AMB up only	AMB only	144	484	NA	NA	allantoate permease	Allantoate permease	allantoate permease	YC7A_SCHPO|Uncharacterized transporter C417.10 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPCC417.10 PE=3 SV=1	NA	NA	NA	NA	DAL5	Allantoate permease
CNAG_03999	0.542087144621654	0.0166405396214912	AMB up only	AMB only	143	485	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	NA	NA	NA	NA	NA	NA
CNAG_08024	0.543812615309908	0.0444601717489205	AMB up only	AMB only	142	486	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	NA	NA	NA	NA	NA	NA
CNAG_02049	0.543845583541685	0.00906147281267613	AMB up only	AMB only	141	487	PUT1	NA	proline dehydrogenase	Proline dehydrogenase (EC 1.5.5.2)	Proline dehydrogenase	PROD_HUMAN|Proline dehydrogenase 1, mitochondrial OS=Homo sapiens OX=9606 GN=PRODH PE=1 SV=3	NA	NA	NA	NA	PUT1	Proline dehydrogenase, mitochondrial (EC 1.5.5.2) (Proline oxidase)
CNAG_00183	0.544613469567607	0.0206975789254915	AMB up only	AMB only	140	488	NA	NA	alternative cyclin Pcl12	Alternative cyclin Pcl12	alternative cyclin Pcl12, alternative cyclin Pcl12, variant	NA	NA	NA	NA	NA	NA	NA
CNAG_04129	0.545596197031843	0.0360103781625025	AMB up only	AMB only	139	489	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	NA	NA	NA	NA	NA	NA
CNAG_05836	0.557605304516455	0.0491139262745367	AMB up only	AMB only	138	490	HOC1	NA	alpha 1,6-mannosyltransferase	Alpha 1,6-mannosyltransferase	alpha 1,6-mannosyltransferase	OCH1_SCHPO|Initiation-specific alpha-1,6-mannosyltransferase OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=och1 PE=1 SV=2	NA	NA	NA	1013	HOC1; OCH1	Putative glycosyltransferase HOC1 (EC 2.4.-.-) (M-Pol II subunit Hoc1p) (Mannan polymerase II complex HOC1 subunit); Initiation-specific alpha-1,6-mannosyltransferase (EC 2.4.1.232) (Outer chain elongation protein 1)
CNAG_04758	0.562904624364743	0.00941599959167567	AMB up only	AMB only	137	491	AMT2	NA	amt family ammonium transporter	Ammonium transporter	amt family ammonium transporter	AMT1_SCHPO|Ammonium transporter 1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=amt1 PE=3 SV=1	NA	NA	NA	NA	MEP1; MEP2; MEP3	Ammonium transporter MEP1; Ammonium transporter MEP2; Ammonium transporter MEP3
CNAG_06843	0.563784381320233	0.0165140117305063	AMB up only	AMB only	136	492	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	NA	NA	NA	NA	NA	NA
CNAG_04042	0.564463431093611	0.00544461414738844	AMB up only	AMB only	135	493	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	NA	NA	NA	64	NA	NA
CNAG_06035	0.565565124033342	0.0142200063707081	AMB up only	AMB only	134	494	NA	NA	alcohol dehydrogenase	Alcohol dehydrogenase	Alcohol dehydrogenase	ADH3_GEOSE|Alcohol dehydrogenase OS=Geobacillus stearothermophilus OX=1422 PE=1 SV=1	NA	NA	NA	NA	NA	NA
CNAG_01275	0.568417933551712	0.0307308406242919	AMB up only	AMB only	133	495	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	NA	NA	NA	NA	NA	NA
CNAG_04945	0.571038773971142	0.0100940539662418	AMB up only	AMB only	132	496	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	ALMA1_SYMXX|Dimethlysulfonioproprionate lyase OS=Symbiodinium sp. clade D OX=298137 GN=ALMA1 PE=1 SV=1	NA	NA	NA	NA	NA	NA
CNAG_04673	0.576031549946056	0.0283654844828082	AMB up only	AMB only	131	497	NA	NA	NAD dependent epimerase/dehydratase family protein	NAD dependent epimerase/dehydratase	NAD dependent epimerase/dehydratase	GSFE_PENAE|Short chain dehydrogenase gsfE OS=Penicillium aethiopicum OX=36650 GN=gsfE PE=1 SV=1	NA	NA	NA	NA	NA	NA
CNAG_00125	0.586680432626485	0.0211705236945668	AMB up only	AMB only	130	498	CRG1	NA	hypothetical protein	Uncharacterized protein	Putative regulator of G-protein signaling protein	FLBA_EMENI|Developmental regulator flbA OS=Emericella nidulans (strain FGSC A4 / ATCC 38163 / CBS 112.46 / NRRL 194 / M139) OX=227321 GN=flbA PE=2 SV=1	NA	NA	NA	NA	SST2	Protein SST2
CNAG_07968	0.587652370518698	0.0289555473588382	AMB up only	AMB only	129	499	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	HINT3_MOUSE|Histidine triad nucleotide-binding protein 3 OS=Mus musculus OX=10090 GN=Hint3 PE=1 SV=1	NA	NA	NA	NA	NA	NA
CNAG_02598	0.592018597527287	0.0443756167372332	AMB up only	AMB only	128	500	CHI21	NA	chitinase	Chitinase	Chitinase	NA	NA	NA	NA	NA	NA	NA
CNAG_04412	0.596141681963363	0.00340661002971315	AMB up only	AMB only	127	501	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	NA	NA	NA	924	NA	NA
CNAG_02735	0.596199154680494	0.0366299049056921	AMB up only	AMB only	126	502	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	NA	NA	NA	NA	NA	NA
CNAG_05427	0.59656129168773	0.0137133356829023	AMB up only	AMB only	125	503	GPG1	NA	guanine nucleotide-binding protein subunit gamma	Guanine nucleotide-binding protein subunit gamma	guanine nucleotide-binding protein subunit gamma	NA	NA	NA	NA	NA	NA	NA
CNAG_03643	0.599864310898491	0.00740683595758421	AMB up only	AMB only	124	504	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	NA	NA	NA	NA	NA	NA
CNAG_03197	0.60754685707466	0.0135328791681665	AMB up only	AMB only	123	505	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	NA	NA	NA	NA	NA	NA
CNAG_02297	0.611934506517482	0.0159908177056162	AMB up only	AMB only	122	506	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	NA	NA	NA	NA	NA	NA
CNAG_06652	0.615438381558689	0.0341820411399095	AMB up only	AMB only	121	507	NA	NA	allantoate permease	Allantoate permease	allantoate permease	YC7A_SCHPO|Uncharacterized transporter C417.10 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPCC417.10 PE=3 SV=1	NA	NA	NA	NA	NA	NA
CNAG_01977	0.61650144720268	0.0442520524788617	AMB up only	AMB only	120	508	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	TRUE	NA	NA	NA	NA	NA
CNAG_04773	0.616583794599739	0.0193209164814229	AMB up only	AMB only	119	509	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	NA	NA	NA	NA	NA	NA
CNAG_00908	0.620155404850045	0.034121998885425	AMB up only	AMB only	118	510	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	NA	NA	NA	NA	NA	NA
CNAG_03874	0.621322556484047	0.0136617249385394	AMB up only	AMB only	117	511	NA	NA	oxidoreductase	Oxidoreductase	oxidoreductase	FER8_USTMA|Fe-regulated protein 8 OS=Ustilago maydis (strain 521 / FGSC 9021) OX=237631 GN=fer8 PE=2 SV=1	NA	NA	NA	NA	AIF1	Apoptosis-inducing factor 1 (EC 1.-.-.-) (Cercosporin and photosensitizer-detoxification protein 1)
CNAG_05974	0.623801490706379	0.00182298334238927	AMB up only	AMB only	116	512	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	NA	NA	NA	NA	NA	NA
CNAG_07547	0.627562448115704	0.0164941964570073	AMB up only	AMB only	115	513	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	GPMA_CHL|T22,3-bisphosphoglycerate-dependent phosphoglycerate mutase OS=Chlamydia trachomatis serovar L2 (strain 434/Bu / ATCC VR-902B) OX=471472 GN=gpmA PE=3 SV=1	NA	NA	NA	NA	NA	NA
CNAG_00586	0.628808945386071	0.0097327041043356	AMB up only	AMB only	114	514	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	NA	NA	NA	NA	NA	NA
CNAG_01139	0.629101446339205	0.026801273617748	AMB up only	AMB only	113	515	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	NA	NA	NA	NA	NA	NA
CNAG_05738	0.637802058211399	0.00625432469194624	AMB up only	AMB only	112	516	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	NA	NA	NA	NA	NA	NA
CNAG_07459	0.639238000909687	0.0179025317747607	AMB up only	AMB only	111	517	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	NA	NA	NA	NA	NA	NA
CNAG_02601	0.641727482560619	0.0249026139046777	AMB up only	AMB only	110	518	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	MMF2_SCHPO|Protein mmf2, mitochondrial OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=mmf2 PE=3 SV=1	NA	NA	NA	NA	NA	NA
CNAG_02509	0.647661499656116	0.0170329027537799	AMB up only	AMB only	109	519	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	NA	NA	NA	NA	NA	NA
CNAG_00898	0.648185140603312	0.0303028977757759	AMB up only	AMB only	108	520	NA	NA	multidrug efflux pump	Multidrug efflux pump	multidrug efflux pump	YHD3_SCHPO|Uncharacterized MFS-type transporter C1683.03c OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPBC1683.03c PE=3 SV=1	NA	NA	NA	NA	NA	NA
CNAG_02464	0.654078206838825	0.0285038857987942	AMB up only	AMB only	107	521	NA	NA	5-oxoprolinase (ATP-hydrolysing)	5-oxoprolinase (ATP-hydrolysing)	5-oxoprolinase (ATP-hydrolysing)	OPLA_MOUS|E5-oxoprolinase OS=Mus musculus OX=10090 GN=Oplah PE=1 SV=1	NA	NA	NA	NA	OXP1	5-oxoprolinase (EC 3.5.2.9) (5-oxo-L-prolinase) (5-OPase) (Pyroglutamase)
CNAG_05326	0.65538672841208	0.00655195392953561	AMB up only	AMB only	106	522	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	NA	NA	NA	NA	NA	NA
CNAG_07893	0.664377535374196	0.0173116526995957	AMB up only	AMB only	105	523	NA	NA	hypothetical protein	Uncharacterized protein	hypothetical protein	NA	NA	NA	NA	NA	NA	NA
CNAG_05676	0.668450326117697	0.00538648316323444	AMB up only	AMB only	101	524	NA	NA	tyrosine aminotransferase	Tyrosine aminotransferase	tyrosine aminotransferase, tyrosine aminotransferase, variant	TAT2_ARATH|Probable aminotransferase TAT2 OS=Arabidopsis thaliana OX=3702 GN=At5g53970 PE=2 SV=1	NA	NA	NA	NA	NA	NA
CNAG_05676	0.668450326117697	0.00538648316323444	AMB up only	AMB only	101	524	NA	NA	tyrosine aminotransferase	Tyrosine aminotransferase	tyrosine aminotransferase, tyrosine aminotransferase, variant	NAATA_HORVU|Nicotianamine aminotransferase A OS=Hordeum vulgare OX=4513 GN=naat-A PE=1 SV=2	NA	NA	NA	NA	NA	NA
CNAG_05676	0.668450326117697	0.00538648316323444	AMB up only	AMB only	102	525	NA	NA	tyrosine aminotransferase	Tyrosine aminotransferase	tyrosine aminotransferase, tyrosine aminotransferase, variant	TAT2_ARATH|Probable aminotransferase TAT2 OS=Arabidopsis thaliana OX=3702 GN=At5g53970 PE=2 SV=1	NA	NA	NA	NA	NA	NA
CNAG_05676	0.668450326117697	0.00538648316323444	AMB up only	AMB only	102	525	NA	NA	tyrosine aminotransferase	Tyrosine aminotransferase	tyrosine aminotransferase, tyrosine aminotransferase, variant	NAATA_HORVU|Nicotianamine aminotransferase A OS=Hordeum vulgare OX=4513 GN=naat-A PE=1 SV=2	NA	NA	NA	NA	NA	NA
CNAG_05676	0.668450326117697	0.00538648316323444	AMB up only	AMB only	103	526	NA	NA	tyrosine aminotransferase	Tyrosine aminotransferase	tyrosine aminotransferase, tyrosine aminotransferase, variant	TAT2_ARATH|Probable aminotransferase TAT2 OS=Arabidopsis thaliana OX=3702 GN=At5g53970 PE=2 SV=1	NA	NA	NA	NA	NA	NA
CNAG_05676	0.668450326117697	0.00538648316323444	AMB up only	AMB only	103	526	NA	NA	tyrosine aminotransferase	Tyrosine aminotransferase	tyrosine aminotransferase, tyrosine aminotransferase, variant	NAATA_HORVU|Nicotianamine aminotransferase A OS=Hordeum vulgare OX=4513 GN=naat-A PE=1 SV=2	NA	NA	NA	NA	NA	NA
CNAG_05676	0.668450326117697	0.00538648316323444	AMB up only	AMB only	104	527	NA	NA	tyrosine aminotransferase	Tyrosine aminotransferase	tyrosine aminotransferase, tyrosine aminotransferase, variant	TAT2_ARATH|Probable aminotransferase TAT2 OS=Arabidopsis thaliana OX=3702 GN=At5g53970 PE=2 SV=1	NA	NA	NA	NA	NA	NA
CNAG_05676	0.668450326117697	0.00538648316323444	AMB up only	AMB only	104	527	NA	NA	tyrosine aminotransferase	Tyrosine aminotransferase	tyrosine aminotransferase, tyrosine aminotransferase, variant	NAATA_HORVU|Nicotianamine aminotransferase A OS=Hordeum vulgare OX=4513 GN=naat-A PE=1 SV=2	NA	NA	NA	NA	NA	NA
CNAG_06050	0.670611502343903	0.0237912486974198	AMB up only	AMB only	97	528	UGE2	NA	UDP-glucose 4-epimerase	UDP-glucose 4-epimerase	UDP-glucose 4-epimerase, UDP-glucose 4-epimerase, variant	GALE_MOUSEUD|P-glucose 4-epimerase OS=Mus musculus OX=10090 GN=Gale PE=1 SV=1	NA	NA	NA	1023	GAL10	Bifunctional protein GAL10 [Includes: UDP-glucose 4-epimerase (EC 5.1.3.2) (Galactowaldenase); Aldose 1-epimerase (EC 5.1.3.3) (Galactose mutarotase)]
CNAG_06050	0.670611502343903	0.0237912486974198	AMB up only	AMB only	97	528	UGE2	NA	UDP-glucose 4-epimerase	UDP-glucose 4-epimerase	UDP-glucose 4-epimerase, UDP-glucose 4-epimerase, variant	GALE_HUMANUD|P-glucose 4-epimerase OS=Homo sapiens OX=9606 GN=GALE PE=1 SV=2	NA	NA	NA	1023	GAL10	Bifunctional protein GAL10 [Includes: UDP-glucose 4-epimerase (EC 5.1.3.2) (Galactowaldenase); Aldose 1-epimerase (EC 5.1.3.3) (Galactose mutarotase)]
CNAG_06050	0.670611502343903	0.0237912486974198	AMB up only	AMB only	98	529	UGE2	NA	UDP-glucose 4-epimerase	UDP-glucose 4-epimerase	UDP-glucose 4-epimerase, UDP-glucose 4-epimerase, variant	GALE_MOUSEUD|P-glucose 4-epimerase OS=Mus musculus OX=10090 GN=Gale PE=1 SV=1	NA	NA	NA	1023	GAL10	Bifunctional protein GAL10 [Includes: UDP-glucose 4-epimerase (EC 5.1.3.2) (Galactowaldenase); Aldose 1-epimerase (EC 5.1.3.3) (Galactose mutarotase)]
CNAG_06050	0.670611502343903	0.0237912486974198	AMB up only	AMB only	98	529	UGE2	NA	UDP-glucose 4-epimerase	UDP-glucose 4-epimerase	UDP-glucose 4-epimerase, UDP-glucose 4-epimerase, variant	GALE_HUMANUD|P-glucose 4-epimerase OS=Homo sapiens OX=9606 GN=GALE PE=1 SV=2	NA	NA	NA	1023	GAL10	Bifunctional protein GAL10 [Includes: UDP-glucose 4-epimerase (EC 5.1.3.2) (Galactowaldenase); Aldose 1-epimerase (EC 5.1.3.3) (Galactose mutarotase)]
CNAG_06050	0.670611502343903	0.0237912486974198	AMB up only	AMB only	99	530	UGE2	NA	UDP-glucose 4-epimerase	UDP-glucose 4-epimerase	UDP-glucose 4-epimerase, UDP-glucose 4-epimerase, variant	GALE_MOUSEUD|P-glucose 4-epimerase OS=Mus musculus OX=10090 GN=Gale PE=1 SV=1	NA	NA	NA	1023	GAL10	Bifunctional protein GAL10 [Includes: UDP-glucose 4-epimerase (EC 5.1.3.2) (Galactowaldenase); Aldose 1-epimerase (EC 5.1.3.3) (Galactose mutarotase)]
